Item ID,Item Name,SKU,UPC,MPN,EAN,ISBN,Is Returnable Item,Brand,Manufacturer,Description,Rate,Account,Account Code,Package Weight,Package Length,Package Width,Package Height,Dimension Unit,Weight Unit,Is Receivable Service,Product Type,Source,Reference ID,Last Sync Time,Status,Usage unit,Unit Name,Purchase Rate,Purchase Account,Purchase Account Code,Purchase Description,Inventory Account,Inventory Account Code,Inventory Valuation Method,Reorder Point,Vendor,Warehouse Name,Opening Stock,Opening Stock Value,Stock On Hand,Item Type,Sellable,Purchasable,Track Inventory,CF.For Customer,CF.Estimated Production Date,CF.Lot Number,CF.PO Number,CF.Back Ordered,CF.Backend,CF.Reason To Withhold
2592134000010984296,e.coli Skp Recombinant Protein,PROTP0AEU7,,,,,false,,,e.coli Skp Recombinant Protein,USD 200.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP0589, Cost: 43 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984305,e.coli NFNB Recombinant Protein,PROTP38489,,,,,false,,,e.coli NFNB Recombinant Protein,USD 200.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP0648, Cost: 50 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984314,e.coli uDP Recombinant Protein,PROTP12758,,,,,false,,,e.coli uDP Recombinant Protein,USD 200.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP0661, Cost: 50 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984323,Human Fascin Recombinant Protein,PROTQ16658,,,,,false,,,Human Fascin Recombinant Protein,USD 200.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP0662, Cost: 50 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984332,hiv-1 Gag p24 Recombinant Protein,PROTP12493,,,,,false,,,hiv-1 Gag p24 Recombinant Protein,USD 230.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP0671, Cost: 65 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984341,firefly Luciferase Recombinant Protein,PROTA3KBZ5,,,,,false,,,firefly Luciferase Recombinant Protein,USD 200.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP0700, Cost: 50 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984350,Human MAGEA3 Recombinant Protein,PROTP43357,,,,,false,,,Human MAGEA3 Recombinant Protein,USD 230.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP0757, Cost: 65 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984359,Human KAA Recombinant Protein,PROTQ9UBP8,,,,,false,,,Human KAA Recombinant Protein,USD 370.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP1004, Cost: 150 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984368,e.coli deoC Recombinant Protein,PROTP0A6L0,,,,,false,,,e.coli deoC Recombinant Protein,USD 200.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP1021, Cost: 50 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984377,Human SARS Recombinant Protein,PROTP49591-1,,,,,false,,,Human SARS Recombinant Protein,USD 200.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP1357, Cost: 50 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984386,mycobacterium tuberculosis ESAT6 Recombinant Protein,PROTP9WNK6,,,,,false,,,mycobacterium tuberculosis ESAT6 Recombinant Protein,USD 230.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP1480, Cost: 65 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984395,e.coli mdh Recombinant Protein,PROTP61889,,,,,false,,,e.coli mdh Recombinant Protein,USD 200.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP1487, Cost: 50 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984404,mycobacterium tuberculosis Antigen 85A Recombinant Protein,PROTP9WQP3,,,,,false,,,mycobacterium tuberculosis Antigen 85A Recombinant Protein,USD 230.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP1490, Cost: 65 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984413,Human CKMT1A Recombinant Protein,PROTP12532-1,,,,,false,,,Human CKMT1A Recombinant Protein,USD 200.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP1590, Cost: 50 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984422,Human BAP18 Recombinant Protein,PROTQ8IXM2-1,,,,,false,,,Human BAP18 Recombinant Protein,USD 230.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP1682, Cost: 65 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984431,Human TTC33 Recombinant Protein,PROTQ6PID6,,,,,false,,,Human TTC33 Recombinant Protein,USD 200.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP1716, Cost: 50 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984440,Human ASNA1 Recombinant Protein,PROTO43681-1,,,,,false,,,Human ASNA1 Recombinant Protein,USD 200.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP1751, Cost: 50 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984449,Human GCET2 Recombinant Protein,PROTQ8N6F7-1,,,,,false,,,Human GCET2 Recombinant Protein,USD 200.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP1807, Cost: 50 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984458,Human XRCC3 Recombinant Protein,PROTO43542,,,,,false,,,Human XRCC3 Recombinant Protein,USD 200.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP1876, Cost: 50 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984467,Human Fc gamma RIIA/CD32a Recombinant Protein,PROTP12318,,,,,false,,,Human Fc gamma RIIA/CD32a Recombinant Protein,USD 200.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP1936, Cost: 50 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984476,Human OCIL/CLEC2d Recombinant Protein,PROTQ9UHP7,,,,,false,,,Human OCIL/CLEC2d Recombinant Protein,USD 200.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP1938, Cost: 50 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,1,Inventory,true,true,true,,,,,,,
2592134000010984485,Human TRAPPC2L Recombinant Protein,PROTI2CX67,,,,,false,,,Human TRAPPC2L Recombinant Protein,USD 200.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP2195, Cost: 50 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984494,Human HLA-C Recombinant Protein,PROTP10321,,,,,false,,,Human HLA-C Recombinant Protein,USD 200.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP2222, Cost: 50 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984503,Human GAGE12F Recombinant Protein,PROTO76087,,,,,false,,,Human GAGE12F Recombinant Protein,USD 200.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP2387, Cost: 50 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984512,Human H2AFZ Recombinant Protein,PROTP0C0S5-1,,,,,false,,,Human H2AFZ Recombinant Protein,USD 230.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP2612, Cost: 65 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984521,dengue virus 2 Envelope Recombinant Protein,PROTQ88631,,,,,false,,,dengue virus 2 Envelope Recombinant Protein,USD 230.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP2755, Cost: 65 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984530,HCV Core Recombinant Protein,PROTB3TKP0,,,,,false,,,HCV Core Recombinant Protein,USD 200.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP2766, Cost: 50 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984539,Human CD39L2/ENTPD6 Recombinant Protein,PROTO75354,,,,,false,,,Human CD39L2/ENTPD6 Recombinant Protein,USD 200.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP2795, Cost: 50 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984548,Human SMARCA4 Recombinant Protein,PROTQ9HBD4,,,,,false,,,Human SMARCA4 Recombinant Protein,USD 200.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP2799, Cost: 50 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984557,Human MTHFSD Recombinant Protein,PROTQ2M296,,,,,false,,,Human MTHFSD Recombinant Protein,USD 200.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP2935, Cost: 50 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984566,Human LKB1/STK11 Recombinant Protein,PROTQ15831,,,,,false,,,Human LKB1/STK11 Recombinant Protein,USD 200.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP2952, Cost: 50 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984575,Human PPM1D Recombinant Protein,PROTQ8NEA7,,,,,false,,,Human PPM1D Recombinant Protein,USD 200.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP2992, Cost: 50 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984584,Human IL-13 R alpha 1 Recombinant Protein,PROTP78552,,,,,false,,,Human IL-13 R alpha 1 Recombinant Protein,USD 200.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP3068, Cost: 50 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984593,Mouse CD40/TNFRSF5 Recombinant Protein,PROTP27512,,,,,false,,,Mouse CD40/TNFRSF5 Recombinant Protein,USD 200.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP3198, Cost: 50 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984602,Mouse TrkB Recombinant Protein,PROTP15209,,,,,false,,,Mouse TrkB Recombinant Protein,USD 200.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP3204, Cost: 50 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984611,Mouse VCAM-1/CD106 Recombinant Protein,PROTQ3UPN1,,,,,false,,,Mouse VCAM-1/CD106 Recombinant Protein,USD 200.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP3246, Cost: 50 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984620,Rat ACE-2 Recombinant Protein,PROTQ5EGZ1,,,,,false,,,Rat ACE-2 Recombinant Protein,USD 200.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP3265, Cost: 50 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984629,Mouse ICAM-1/CD54 Recombinant Protein,PROTP13597,,,,,false,,,Mouse ICAM-1/CD54 Recombinant Protein,USD 200.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP3268, Cost: 50 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984638,Human IL6ST Recombinant Protein,PROTQ17RA0,,,,,false,,,Human IL6ST Recombinant Protein,USD 200.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP3271, Cost: 50 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984647,Mouse Ces2e Recombinant Protein,PROTQ8BK48,,,,,false,,,Mouse Ces2e Recombinant Protein,USD 200.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP3273, Cost: 50 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984656,Mouse RBP4 Recombinant Protein,PROTQ00724,,,,,false,,,Mouse RBP4 Recombinant Protein,USD 200.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP3274, Cost: 50 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984665,Mouse Cathepsin E Recombinant Protein,PROTP70269,,,,,false,,,Mouse Cathepsin E Recombinant Protein,USD 200.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP3279, Cost: 50 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984674,Human Nectin-1 Recombinant Protein,PROTQ15223,,,,,false,,,Human Nectin-1 Recombinant Protein,USD 200.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP3283, Cost: 50 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984683,Mouse C-Reactive Recombinant Protein/CRP Recombinant Protein,PROTP14847,,,,,false,,,Mouse C-Reactive Recombinant Protein/CRP Recombinant Protein,USD 200.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP3284, Cost: 50 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984692,Mouse Mu-protocadherin/Cdhr5 Recombinant Protein,PROTQ8VHF2,,,,,false,,,Mouse Mu-protocadherin/Cdhr5 Recombinant Protein,USD 200.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP3285, Cost: 50 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984701,Mouse ACE-2 Recombinant Protein,PROTQ8R0I0,,,,,false,,,Mouse ACE-2 Recombinant Protein,USD 230.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP3288, Cost: 65 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984710,Human FLRT2 Recombinant Protein,PROTO43155,,,,,false,,,Human FLRT2 Recombinant Protein,USD 370.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP3291, Cost: 150 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984719,Mouse Ctla4 Recombinant Protein,PROTP09793,,,,,false,,,Mouse Ctla4 Recombinant Protein,USD 200.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP3321, Cost: 50 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984728,Human u-Plasminogen Activator/Urokinase Recombinant Protein,PROTP00749,,,,,false,,,Human u-Plasminogen Activator/Urokinase Recombinant Protein,USD 200.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP3383, Cost: 50 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984737,Mouse IL-17 RB Recombinant Protein,PROTQ9JIP3,,,,,false,,,Mouse IL-17 RB Recombinant Protein,USD 200.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP3472, Cost: 50 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984746,renilla reniformis Luciferase Recombinant Protein,PROTP27652,,,,,false,,,renilla reniformis Luciferase Recombinant Protein,USD 200.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP3581, Cost: 50 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984755,Mouse Gda Recombinant Protein,PROTQ9R111,,,,,false,,,Mouse Gda Recombinant Protein,USD 200.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP3666, Cost: 50 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984764,Mouse Sncg Recombinant Protein,PROTQ9Z0F7,,,,,false,,,Mouse Sncg Recombinant Protein,USD 370.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP3677, Cost: 150 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984773,Mouse Peroxiredoxin 2/Prdx2 Recombinant Protein,PROTQ61171,,,,,false,,,Mouse Peroxiredoxin 2/Prdx2 Recombinant Protein,USD 200.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP3684, Cost: 18 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984782,Mouse Hspa5 Recombinant Protein,PROTP20029,,,,,false,,,Mouse Hspa5 Recombinant Protein,USD 370.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP3685, Cost: 150 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984791,Mouse Adk Recombinant Protein,PROTP55264,,,,,false,,,Mouse Adk Recombinant Protein,USD 230.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP3692, Cost: 65 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984800,Human CD163 Recombinant Protein,PROTQ86VB7,,,,,false,,,Human CD163 Recombinant Protein,USD 370.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP3696, Cost: 150 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984809,Mouse Glutaredoxin 1/GLRX1 Recombinant Protein,PROTQ9QUH0,,,,,false,,,Mouse Glutaredoxin 1/GLRX1 Recombinant Protein,USD 230.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP3698, Cost: 65 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984818,Mouse Rala Recombinant Protein,PROTP63321,,,,,false,,,Mouse Rala Recombinant Protein,USD 200.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP3699, Cost: 50 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984827,Mouse Ak1 Recombinant Protein,PROTQ9R0Y5,,,,,false,,,Mouse Ak1 Recombinant Protein,USD 230.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP3700, Cost: 65 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984836,Mouse Ak2 Recombinant Protein,PROTQ9WTP6,,,,,false,,,Mouse Ak2 Recombinant Protein,USD 230.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP3701, Cost: 65 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984845,Human TRAIL R4/TNFRSF10D Recombinant Protein,PROTQ9UBN6,,,,,false,,,Human TRAIL R4/TNFRSF10D Recombinant Protein,USD 230.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP3702, Cost: 65 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984854,Human IL-7 R alpha/CD127 Recombinant Protein,PROTP16871,,,,,false,,,Human IL-7 R alpha/CD127 Recombinant Protein,USD 200.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP3703, Cost: 50 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984863,Human SLP-76/LCP2 Recombinant Protein,PROTQ13094,,,,,false,,,Human SLP-76/LCP2 Recombinant Protein,USD 370.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP3706, Cost: 150 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984872,Human IL-3 R alpha/CD123 Recombinant Protein,PROTP26951,,,,,false,,,Human IL-3 R alpha/CD123 Recombinant Protein,USD 370.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP3712, Cost: 150 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984881,Human PTPN11 Recombinant Protein,PROTQ06124,,,,,false,,,Human PTPN11 Recombinant Protein,USD 230.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP3714, Cost: 65 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984890,Human MCAM Recombinant Protein,PROTP43121,,,,,false,,,Human MCAM Recombinant Protein,USD 200.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP3715, Cost: 50 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984899,Human Nectin-3 Recombinant Protein,PROTQ9NQS3,,,,,false,,,Human Nectin-3 Recombinant Protein,USD 200.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP3716, Cost: 50 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
2592134000010984908,Mouse Galnt1 Recombinant Protein,PROTO08912,,,,,false,,,Mouse Galnt1 Recombinant Protein,USD 200.00,Sales,,0,0,0,0,,,,goods,2,,,Active,unit,unit,USD 0.01,Cost of Goods Sold,,"NKMAXbio ATGP3718, Cost: 50 +$70 shipping",Inventory Asset,,fifo,,NKMAXbio,,,,0,Inventory,true,true,true,,,,,,,
